day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;2700;VEV_4500;786;9;784;22;;;803;9;805;22;;;794.5;-1358.265625
3;2700;VEV_5500;6;27;;;;;7;27;;;;;6.5;-93.318359375
3;2700;VEV_5000;292;9;291;22;;;299;9;300;22;;;295.5;-299.5703125
3;2700;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;2700;VEV_4000;1284;13;1281;27;;;1305;13;1308;27;;;1294.5;-2479.9375
3;2700;VEV_5200;117;9;116;22;;;120;31;;;;;118.5;-37.35546875
3;2700;VELVETFRUIT_EXTRACT;5292;25;5291;43;;;5297;25;5298;43;;;5294.5;-281.625
3;2700;VEV_5100;198;31;;;;;203;9;204;22;;;200.5;-127.41015625
3;2700;HYDROGEL_PACK;10003;14;10001;26;;;10019;14;10022;26;;;10011.0;0.0
3;2800;VELVETFRUIT_EXTRACT;5291;20;5290;46;;;5296;20;5297;46;;;5293.5;-118.25
3;2800;VEV_5400;19;25;;;;;21;25;;;;;20.0;-48.63330078125
3;2800;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;2800;VEV_5300;56;25;;;;;58;5;59;20;;;57.0;59.44921875
3;2800;VEV_4500;785;6;783;17;;;802;6;804;17;;;793.5;-1236.5625
3;2800;VEV_5500;6;25;;;;;7;25;;;;;6.5;-69.8245849609375
3;2800;VEV_5000;291;23;;;;;298;6;299;17;;;294.5;-95.1484375
3;2800;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;2800;VEV_4000;1283;12;1280;24;;;1304;12;1307;24;;;1293.5;-2234.875
3;2800;VEV_5200;116;23;;;;;120;23;;;;;118.0;143.4921875
3;2800;VEV_5100;197;23;;;;;202;6;203;17;;;199.5;95.9140625
3;2800;HYDROGEL_PACK;10000;11;9997;30;;;10016;11;10018;30;;;10008.0;0.0
3;2900;VEV_5000;291;10;290;17;;;298;10;299;17;;;294.5;-37.4921875
3;2900;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;2900;VEV_4000;1283;8;1280;23;;;1304;8;1307;23;;;1293.5;-2161.03125
3;2900;VEV_5200;116;27;;;;;119;10;120;17;;;117.5;202.1484375
3;2900;VELVETFRUIT_EXTRACT;5291;17;5290;41;;;5296;17;5297;41;;;5293.5;-69.125
3;2900;VEV_5100;197;27;;;;;202;10;203;17;;;199.5;161.9765625
3;2900;HYDROGEL_PACK;10004;15;10002;29;;;10012;9;10020;15;10023;29;10008.0;0.0
3;2900;VEV_5400;19;22;;;;;21;22;;;;;20.0;-30.07177734375
3;2900;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;2900;VEV_5300;56;22;;;;;58;22;;;;;57.0;90.6484375
3;2900;VEV_4500;785;10;783;17;;;802;10;804;17;;;793.5;-1227.28125
3;2900;VEV_5500;6;22;;;;;7;22;;;;;6.5;-62.510009765625
3;3000;VEV_5400;19;18;;;;;20;18;;;;;19.5;13.8193359375
3;3000;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;3000;VEV_5300;56;7;55;11;;;58;18;;;;;57.0;177.134765625
3;3000;VEV_4500;784;6;782;18;;;801;6;803;18;;;792.5;-1153.984375
3;3000;VEV_5500;6;18;;;;;7;18;;;;;6.5;-49.3004150390625
3;3000;VEV_5000;291;6;290;18;;;297;6;298;18;;;294.0;140.9140625
3;3000;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;3000;VEV_4000;1282;14;1279;22;;;1304;14;1306;22;;;1293.0;-1978.375
3;3000;VEV_5200;116;6;115;18;;;119;24;;;;;117.5;331.83984375
3;3000;VEV_5100;197;6;196;18;;;202;24;;;;;199.5;331.21484375
3;3000;HYDROGEL_PACK;10004;14;10001;29;;;10020;14;10022;29;;;10012.0;0.0
3;3000;VELVETFRUIT_EXTRACT;5290;57;;;;;5295;21;5296;36;;;5292.5;52.75
3;3100;VEV_5400;19;24;;;;;21;24;;;;;20.0;-36.392578125
3;3100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;3100;HYDROGEL_PACK;10004;10;10001;26;;;10020;10;10022;26;;;10012.0;0.0
3;3100;VEV_5300;56;24;;;;;58;5;59;19;;;57.0;79.046875
3;3100;VEV_4500;785;6;783;20;;;802;6;804;20;;;793.5;-1386.265625
3;3100;VEV_5500;6;24;;;;;7;24;;;;;6.5;-69.4810791015625
3;3100;VEV_5000;291;26;;;;;298;6;299;20;;;294.5;-59.5078125
3;3100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
3;3100;VEV_4000;1283;10;1280;17;;;1304;10;1307;17;;;1293.5;-2182.53125
3;3100;VEV_5200;116;26;;;;;119;6;120;20;;;117.5;181.44140625
3;3100;VELVETFRUIT_EXTRACT;5291;20;5290;43;;;5296;20;5297;43;;;5293.5;-83.375
3;3100;VEV_5100;197;26;;;;;202;6;203;20;;;199.5;144.5078125
3;3200;HYDROGEL_PACK;10005;11;10002;23;;;10021;11;10023;23;;;10013.0;0.0
3;3200;VELVETFRUIT_EXTRACT;5291;56;;;;;5296;19;5297;37;;;5293.5;-139.0
3;3200;VEV_5400;19;25;;;;;21;25;;;;;20.0;-58.2802734375
3;3200;VEV_5300;56;25;;;;;58;7;59;18;;;57.0;32.49609375
3;3200;VEV_4500;785;6;783;15;;;802;6;804;15;;;793.5;-1512.15625
3;3200;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;3200;VEV_5500;6;25;;;;;7;25;;;;;6.5;-77.477783203125
3;3200;VEV_5000;292;6;291;15;;;298;6;299;15;;;295.0;-140.65625
3;3200;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;3200;VEV_5200;116;21;;;;;120;21;;;;;118.0;117.3125
3;3200;VEV_4000;1283;11;1280;19;;;1305;11;1307;19;;;1294.0;-2266.0625
3;3200;VEV_5100;197;21;;;;;202;6;203;15;;;199.5;66.359375
3;3300;VEV_5000;292;9;291;17;;;299;9;300;17;;;295.5;-283.9453125
3;3300;VEV_5200;117;9;116;17;;;120;26;;;;;118.5;4.1953125
3;3300;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
3;3300;VEV_4000;1283;13;1281;17;;;1305;13;1308;17;;;1294.0;-2412.65625
3;3300;VEV_5100;198;9;197;17;;;203;26;;;;;200.5;-62.984375
3;3300;VELVETFRUIT_EXTRACT;5292;18;5291;31;;;5297;49;;;;;5294.5;-236.75
3;3300;VEV_5400;19;17;;;;;21;17;;;;;20.0;-92.291015625
3;3300;HYDROGEL_PACK;10006;10;10004;27;;;10022;10;10025;27;;;10014.0;0.0
3;3300;VEV_5300;56;17;;;;;59;17;;;;;57.5;-36.501953125
3;3300;VEV_4500;786;9;784;17;;;803;9;805;17;;;794.5;-1699.40625
3;3300;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
3;3300;VEV_5500;6;17;;;;;7;17;;;;;6.5;-89.5089111328125
3;3400;VEV_5400;19;25;;;;;20;25;;;;;19.5;46.28466796875
3;3400;VEV_5300;55;25;;;;;58;25;;;;;56.5;257.537109375
3;3400;VEV_4500;784;11;782;12;;;801;11;803;12;;;792.5;-1205.765625
3;3400;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;3400;VEV_5500;6;25;;;;;7;25;;;;;6.5;-34.3765869140625
3;3400;VEV_5000;290;11;289;12;;;297;11;298;12;;;293.5;301.71875
3;3400;VEV_5200;115;23;;;;;119;23;;;;;117.0;446.796875
3;3400;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;3400;VEV_4000;1281;7;1279;25;;;1303;7;1306;25;;;1292.0;-1815.15625
3;3400;VEV_5100;196;23;;;;;201;11;202;12;;;198.5;478.23828125
3;3400;HYDROGEL_PACK;10006;11;10003;25;;;10022;11;10024;25;;;10014.0;0.0
3;3400;VELVETFRUIT_EXTRACT;5290;21;5289;42;;;5295;63;;;;;5292.5;161.625
3;3500;VEV_5400;19;16;;;;;20;16;;;;;19.5;103.73779296875
3;3500;HYDROGEL_PACK;10008;14;10005;29;;;10024;14;10026;29;;;10016.0;0.0
3;3500;VEV_5300;55;16;;;;;57;16;;;;;56.0;380.2265625
3;3500;VEV_4500;783;9;781;13;;;800;9;802;13;;;791.5;-1056.0
3;3500;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;3500;VEV_5500;6;16;;;;;7;16;;;;;6.5;-12.5552978515625
3;3500;VEV_5000;289;22;;;;;296;9;297;13;;;292.5;539.0
3;3500;VEV_5200;115;9;114;13;;;118;22;;;;;116.5;623.94140625
3;3500;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;3500;VEV_4000;1281;11;1278;22;;;1302;11;1305;22;;;1291.5;-1571.65625
3;3500;VEV_5100;195;22;;;;;200;9;201;13;;;197.5;699.0234375
3;3500;VELVETFRUIT_EXTRACT;5289;19;5288;36;;;5294;19;5295;36;;;5291.5;323.875
3;3600;HYDROGEL_PACK;10005;11;10002;25;;;10021;11;10023;25;;;10013.0;0.0
3;3600;VELVETFRUIT_EXTRACT;5289;64;;;;;5295;64;;;;;5292.0;206.25
3;3600;VEV_5400;19;18;;;;;20;18;;;;;19.5;63.93603515625
3;3600;VEV_5300;55;18;;;;;58;18;;;;;56.5;295.27734375
3;3600;VEV_4500;784;12;782;24;;;800;12;802;24;;;792.0;-1266.09375
3;3600;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
3;3600;VEV_5500;6;18;;;;;7;18;;;;;6.5;-26.3404541015625
3;3600;VEV_5000;290;12;289;24;;;297;36;;;;;293.5;367.421875
3;3600;VEV_5200;115;36;;;;;118;12;119;24;;;116.5;495.84375
3;3600;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;3600;VEV_4000;1281;14;1279;15;;;1303;14;1305;15;;;1292.0;-1748.09375
3;3600;VEV_5100;196;12;195;24;;;201;36;;;;;198.5;537.71875
3;3700;VEV_5000;290;6;289;12;;;297;6;298;12;;;293.5;281.859375
3;3700;VEV_5200;115;18;;;;;119;18;;;;;117.0;429.10546875
3;3700;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;3700;VEV_4000;1281;9;1279;29;;;1303;9;1306;29;;;1292.0;-1835.9375
3;3700;VEV_5100;196;18;;;;;201;6;202;12;;;198.5;454.765625
3;3700;VELVETFRUIT_EXTRACT;5290;24;5289;36;;;5295;60;;;;;5292.5;147.75
3;3700;HYDROGEL_PACK;10002;10;9999;20;;;10018;10;10020;20;;;10010.0;0.0
3;3700;VEV_5500;6;18;;;;;7;18;;;;;6.5;-28.8863525390625
3;3700;VEV_5300;55;18;;;;;58;18;;;;;56.5;264.384765625
3;3700;VEV_4500;784;6;782;12;;;801;6;803;12;;;792.5;-1353.96875
3;3700;VEV_5400;19;18;;;;;20;18;;;;;19.5;46.53662109375
3;3700;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;3800;VEV_5500;6;20;;;;;7;20;;;;;6.5;-80.37353515625
3;3800;VEV_5300;56;20;;;;;59;20;;;;;57.5;-5.865234375
3;3800;VEV_4500;786;7;784;18;;;803;7;805;18;;;794.5;-1894.484375
3;3800;VEV_5400;19;20;;;;;21;20;;;;;20.0;-75.9375
3;3800;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
3;3800;VEV_5100;198;7;197;18;;;203;25;;;;;200.5;-36.51171875
3;3800;VEV_5200;117;7;116;18;;;120;25;;;;;118.5;32.921875
3;3800;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;3800;VEV_4000;1283;14;1281;28;;;1305;14;1308;28;;;1294.0;-2376.46875
3;3800;VEV_5000;292;7;291;18;;;299;7;300;18;;;295.5;-247.6796875
3;3800;HYDROGEL_PACK;10003;14;10000;24;;;10019;14;10021;24;;;10011.0;0.0
3;3800;VELVETFRUIT_EXTRACT;5291;49;;;;;5297;49;;;;;5294.0;-212.625
3;3900;HYDROGEL_PACK;10005;12;10002;25;;;10021;12;10023;25;;;10013.0;0.0
3;3900;VEV_5500;6;21;;;;;7;21;;;;;6.5;-96.1563720703125
3;3900;VEV_5300;57;10;56;11;;;59;21;;;;;58.0;-97.22265625
3;3900;VEV_4500;786;6;784;13;;;803;6;805;13;;;794.5;-2077.421875
3;3900;VEV_5400;19;21;;;;;21;21;;;;;20.0;-118.69091796875
3;3900;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;3900;VEV_5100;198;19;;;;;203;6;204;13;;;200.5;-201.03515625
3;3900;VEV_5200;117;19;;;;;120;6;121;13;;;118.5;-101.38671875
3;3900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;3900;VEV_4000;1284;10;1281;22;;;1306;10;1308;22;;;1295.0;-2559.4375
3;3900;VEV_5000;292;19;;;;;299;6;300;13;;;295.5;-425.8984375
3;3900;VELVETFRUIT_EXTRACT;5292;55;;;;;5297;15;5298;40;;;5294.5;-334.625
3;4000;HYDROGEL_PACK;10004;10;10002;22;;;10020;10;10023;22;;;10012.0;0.0
3;4000;VELVETFRUIT_EXTRACT;5292;23;5291;50;;;5297;23;5298;50;;;5294.5;-304.0
3;4000;VEV_5500;6;15;;;;;7;15;;;;;6.5;-93.3927001953125
3;4000;VEV_5300;56;15;;;;;59;15;;;;;57.5;-67.90625
3;4000;VEV_4500;786;7;784;21;;;803;7;805;21;;;794.5;-2031.40625
3;4000;VEV_5400;19;15;;;;;21;15;;;;;20.0;-105.08984375
3;4000;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;4000;VEV_5100;198;28;;;;;203;7;204;21;;;200.5;-159.0546875
3;4000;VEV_5200;117;28;;;;;120;7;121;21;;;118.5;-65.546875
3;4000;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
3;4000;VEV_4000;1284;11;1281;20;;;1305;11;1308;20;;;1294.5;-2513.40625
3;4000;VEV_5000;292;28;;;;;299;7;300;21;;;295.5;-380.4765625
3;4100;VEV_5100;201;5;199;7;198;24;204;31;;;;;202.5;-272.1796875
3;4100;VEV_5200;118;5;117;31;;;121;31;;;;;119.5;-160.8828125
3;4100;VEV_6000;0;25;;;;;1;20;;;;;0.5;0.0
3;4100;VEV_4000;1294;5;1284;10;1282;15;1306;10;1308;15;;;1300.0;-2637.8125
3;4100;VEV_5000;296;5;293;7;292;24;300;31;;;;;298.0;-501.546875
3;4100;VELVETFRUIT_EXTRACT;5292;55;;;;;5298;55;;;;;5295.0;-386.875
3;4100;VEV_5500;6;25;;;;;7;20;;;;;6.5;-106.7138671875
3;4100;HYDROGEL_PACK;10005;12;10002;24;;;10021;12;10023;24;;;10013.0;0.0
3;4100;VEV_5300;57;15;56;10;;;59;20;;;;;58.0;-131.357421875
3;4100;VEV_4500;794;5;787;7;785;24;803;7;805;24;;;798.5;-2155.796875
3;4100;VEV_5400;20;5;19;20;;;21;20;;;;;20.5;-134.68115234375
3;4100;VEV_6500;0;22;;;;;1;17;;;;;0.5;0.0
3;4200;VEV_5500;6;17;;;;;7;17;;;;;6.5;-106.817138671875
3;4200;VEV_4500;786;7;784;14;;;803;7;805;14;;;794.5;-2133.0
3;4200;VEV_5300;57;6;56;11;;;59;17;;;;;58.0;-107.900390625
3;4200;VEV_5400;19;17;;;;;21;17;;;;;20.0;-126.953125
3;4200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;4200;VEV_5100;199;7;198;14;;;204;21;;;;;201.5;-251.44921875
3;4200;VEV_5200;117;21;;;;;121;21;;;;;119.0;-147.07421875
3;4200;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
3;4200;VEV_4000;1284;14;1281;21;;;1306;14;1308;21;;;1295.0;-2615.0
3;4200;VEV_5000;293;7;292;14;;;300;21;;;;;296.5;-480.453125
3;4200;HYDROGEL_PACK;10004;12;10002;27;;;10020;12;10023;27;;;10012.0;0.0
3;4200;VELVETFRUIT_EXTRACT;5292;51;;;;;5298;51;;;;;5295.0;-371.625
3;4300;VEV_5500;6;19;;;;;8;19;;;;;7.0;-146.94677734375
3;4300;HYDROGEL_PACK;10009;15;10006;21;;;10025;15;10027;21;;;10017.0;0.0
3;4300;VEV_4500;788;9;786;17;;;805;9;807;17;;;796.5;-2539.859375
3;4300;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;4300;VEV_5300;57;19;;;;;60;19;;;;;58.5;-307.943359375
3;4300;VEV_5400;20;19;;;;;21;19;;;;;20.5;-225.2255859375
3;4300;VEV_4000;1285;11;1283;22;;;1307;11;1310;22;;;1296.0;-3021.84375
3;4300;VEV_5100;200;9;199;17;;;205;26;;;;;202.5;-625.20703125
3;4300;VEV_5200;118;26;;;;;122;26;;;;;120.0;-444.13671875
3;4300;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
3;4300;VEV_5000;294;9;293;17;;;301;9;302;17;;;297.5;-878.6171875
3;4300;VELVETFRUIT_EXTRACT;5294;22;5293;48;;;5299;70;;;;;5296.5;-642.875
3;4400;VELVETFRUIT_EXTRACT;5292;19;5291;42;;;5297;61;;;;;5294.5;-233.125
3;4400;HYDROGEL_PACK;10012;12;10010;24;;;10028;12;10031;24;;;10020.0;0.0
3;4400;VEV_5500;6;23;;;;;7;23;;;;;6.5;-85.784912109375
3;4400;VEV_4500;786;11;784;16;;;803;11;805;16;;;794.5;-1925.1875
3;4400;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;4400;VEV_5300;56;23;;;;;59;23;;;;;57.5;-11.560546875
3;4400;VEV_5400;19;23;;;;;21;23;;;;;20.0;-76.3955078125
3;4400;VEV_4000;1283;13;1281;30;;;1305;13;1308;30;;;1294.0;-2407.15625
3;4400;VEV_5100;198;11;197;16;;;203;27;;;;;200.5;-63.1171875
3;4400;VEV_5200;117;11;116;16;;;120;27;;;;;118.5;14.90625
3;4400;VEV_5000;292;11;291;16;;;299;11;300;16;;;295.5;-275.140625
3;4400;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;4500;VEV_4000;1285;10;1282;29;;;1307;10;1309;29;;;1296.0;-2870.25
3;4500;VEV_5100;199;22;;;;;204;10;205;12;;;201.5;-484.47265625
3;4500;VEV_5200;118;10;117;12;;;121;22;;;;;119.5;-323.51171875
3;4500;VEV_5000;293;22;;;;;300;10;301;12;;;296.5;-728.359375
3;4500;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;4500;VELVETFRUIT_EXTRACT;5293;53;;;;;5298;17;5299;36;;;5295.5;-541.875
3;4500;VEV_5500;6;20;;;;;7;10;8;10;;;6.5;-128.455810546875
3;4500;HYDROGEL_PACK;10010;11;10008;25;;;10026;11;10029;25;;;10018.0;0.0
3;4500;VEV_4500;787;10;785;12;;;804;10;806;12;;;795.5;-2388.265625
3;4500;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
3;4500;VEV_5300;57;20;;;;;59;10;60;10;;;58.0;-239.015625
3;4500;VEV_5400;20;20;;;;;21;20;;;;;20.5;-182.326171875
3;4600;VEV_5500;6;18;;;;;7;18;;;;;6.5;-120.51171875
3;4600;VEV_4500;787;12;785;18;;;804;12;806;18;;;795.5;-2284.78125
3;4600;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
3;4600;VEV_5300;57;18;;;;;59;18;;;;;58.0;-194.46875
3;4600;VEV_5400;20;6;19;12;;;21;18;;;;;20.5;-159.58544921875
3;4600;VEV_4000;1285;11;1282;16;;;1306;11;1309;16;;;1295.5;-2766.78125
3;4600;VEV_5100;199;12;198;18;;;204;12;205;18;;;201.5;-393.07421875
3;4600;VEV_5200;117;30;;;;;121;30;;;;;119.0;-251.0625
3;4600;VEV_5000;293;12;292;18;;;300;12;301;18;;;296.5;-626.0625
3;4600;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;4600;VELVETFRUIT_EXTRACT;5293;19;5292;35;;;5298;19;5299;35;;;5295.5;-472.875
3;4600;HYDROGEL_PACK;10015;9;10008;11;10005;21;10024;11;10026;21;;;10019.5;0.0
3;4700;VEV_5500;7;4;6;28;;;8;28;;;;;7.5;-158.790283203125
3;4700;HYDROGEL_PACK;10006;11;10004;27;;;10022;11;10025;27;;;10014.0;0.0
3;4700;VEV_4500;796;4;788;11;786;24;805;11;807;24;;;800.5;-2701.40625
3;4700;VEV_6500;0;25;;;;;1;21;;;;;0.5;0.0
3;4700;VEV_5300;58;13;57;19;;;60;28;;;;;59.0;-396.470703125
3;4700;VEV_5400;20;32;;;;;21;28;;;;;20.5;-262.08642578125
3;4700;VEV_4000;1296;4;1286;12;1283;23;1308;12;1310;23;;;1302.0;-3183.375
3;4700;VEV_5100;202;4;200;35;;;205;11;206;24;;;203.5;-774.96484375
3;4700;VEV_5200;120;4;119;11;118;24;122;35;;;;;121.0;-565.05078125
3;4700;VEV_5000;297;4;294;35;;;301;11;302;24;;;299.0;-1033.890625
3;4700;VEV_6000;0;32;;;;;1;28;;;;;0.5;0.0
3;4700;VELVETFRUIT_EXTRACT;5294;50;;;;;5299;16;5300;34;;;5296.5;-750.625
3;4800;VELVETFRUIT_EXTRACT;5293;54;;;;;5298;15;5299;39;;;5295.5;-550.75
3;4800;HYDROGEL_PACK;10009;10;10007;26;;;10025;10;10028;26;;;10017.0;0.0
3;4800;VEV_4500;787;8;785;21;;;804;8;806;21;;;795.5;-2401.640625
3;4800;VEV_5500;6;25;;;;;7;8;8;17;;;6.5;-125.56884765625
3;4800;VEV_5400;20;25;;;;;21;25;;;;;20.5;-186.7998046875
3;4800;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;4800;VEV_5300;57;25;;;;;59;8;60;17;;;58.0;-241.4296875
3;4800;VEV_4000;1285;12;1282;28;;;1307;12;1309;28;;;1296.0;-2883.65625
3;4800;VEV_5200;118;8;117;21;;;121;29;;;;;119.5;-335.609375
3;4800;VEV_5100;199;29;;;;;204;8;205;21;;;201.5;-501.06640625
3;4800;VEV_5000;294;8;293;21;;;300;8;301;21;;;297.0;-740.359375
3;4800;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;4900;VEV_4000;1285;9;1282;21;;;1307;9;1309;21;;;1296.0;-2911.65625
3;4900;VEV_5200;118;34;;;;;121;34;;;;;119.5;-350.75390625
3;4900;VEV_5100;199;34;;;;;204;11;205;23;;;201.5;-528.24609375
3;4900;VEV_5000;294;11;293;23;;;301;34;;;;;297.5;-766.8203125
3;4900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;4900;VELVETFRUIT_EXTRACT;5293;53;;;;;5299;53;;;;;5296.0;-569.5
3;4900;HYDROGEL_PACK;10012;13;10009;25;;;10028;13;10030;25;;;10020.0;0.0
3;4900;VEV_4500;787;11;785;23;;;804;11;806;23;;;795.5;-2429.65625
3;4900;VEV_5500;6;21;;;;;8;21;;;;;7.0;-129.869384765625
3;4900;VEV_5400;20;21;;;;;21;21;;;;;20.5;-197.73046875
3;4900;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;4900;VEV_5300;57;21;;;;;59;8;60;13;;;58.0;-256.447265625
3;5000;VEV_4500;787;6;785;15;;;804;6;806;15;;;795.5;-2275.046875
3;5000;VEV_5500;6;24;;;;;7;24;;;;;6.5;-113.405029296875
3;5000;VEV_5400;20;10;19;14;;;21;24;;;;;20.5;-162.93359375
3;5000;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;5000;VEV_5300;57;24;;;;;59;24;;;;;58.0;-169.681640625
3;5000;VEV_4000;1285;10;1282;18;;;1306;10;1309;18;;;1295.5;-2757.03125
3;5000;VEV_5200;117;21;;;;;121;21;;;;;119.0;-233.23046875
3;5000;VEV_5100;199;6;198;15;;;204;21;;;;;201.5;-387.41796875
3;5000;VEV_5000;293;6;292;15;;;300;6;301;15;;;296.5;-614.8359375
3;5000;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
3;5000;VELVETFRUIT_EXTRACT;5293;22;5292;30;;;5298;22;5299;30;;;5295.5;-466.375
3;5000;HYDROGEL_PACK;10011;10;10009;26;;;10027;10;10030;26;;;10019.0;0.0
3;5100;HYDROGEL_PACK;10012;13;10009;24;;;10028;13;10030;24;;;10020.0;0.0
3;5100;VEV_4500;787;10;785;20;;;804;10;806;20;;;795.5;-2337.4375
3;5100;VEV_5500;6;20;;;;;7;20;;;;;6.5;-119.41650390625
3;5100;VEV_5400;20;20;;;;;21;20;;;;;20.5;-184.38818359375
3;5100;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;5100;VEV_5300;57;20;;;;;59;20;;;;;58.0;-194.654296875
3;5100;VEV_4000;1285;8;1282;27;;;1306;8;1309;27;;;1295.5;-2819.40625
3;5100;VEV_5200;118;10;117;20;;;121;30;;;;;119.5;-277.8203125
3;5100;VEV_5100;199;30;;;;;204;10;205;20;;;201.5;-446.6640625
3;5100;VEV_5000;293;30;;;;;300;10;301;20;;;296.5;-676.578125
3;5100;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;5100;VELVETFRUIT_EXTRACT;5293;22;5292;39;;;5298;22;5299;39;;;5295.5;-508.0
3;5200;VELVETFRUIT_EXTRACT;5292;49;;;;;5298;49;;;;;5295.0;-371.875
3;5200;HYDROGEL_PACK;10015;14;10012;30;;;10031;14;10033;30;;;10023.0;0.0
3;5200;VEV_4500;786;8;784;22;;;803;8;805;22;;;794.5;-2133.4375
3;5200;VEV_5500;6;23;;;;;7;23;;;;;6.5;-101.7493896484375
3;5200;VEV_5400;19;23;;;;;21;23;;;;;20.0;-135.61181640625
3;5200;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;5200;VEV_5300;57;9;56;14;;;59;23;;;;;58.0;-91.30859375
3;5200;VEV_4000;1284;15;1281;30;;;1306;15;1308;30;;;1295.0;-2615.4375
3;5200;VEV_5200;117;30;;;;;120;8;121;22;;;118.5;-132.59375
3;5200;VEV_5100;199;8;198;22;;;204;30;;;;;201.5;-259.171875
3;5200;VEV_5000;293;8;292;22;;;300;30;;;;;296.5;-478.3125
3;5200;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;5300;VEV_4000;1284;15;1281;29;;;1305;15;1308;29;;;1294.5;-2498.5625
3;5300;VEV_5200;117;23;;;;;120;23;;;;;118.5;-50.74609375
3;5300;VEV_5100;198;23;;;;;203;10;204;13;;;200.5;-154.7109375
3;5300;VEV_5000;292;23;;;;;299;10;300;13;;;295.5;-364.078125
3;5300;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
3;5300;VELVETFRUIT_EXTRACT;5292;20;5291;44;;;5297;20;5298;44;;;5294.5;-294.125
3;5300;VEV_4500;786;10;784;13;;;803;10;805;13;;;794.5;-2016.59375
3;5300;VEV_5500;6;26;;;;;7;26;;;;;6.5;-92.267578125
3;5300;VEV_5400;19;26;;;;;21;26;;;;;20.0;-107.96826171875
3;5300;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;5300;HYDROGEL_PACK;10016;14;10013;29;;;10032;14;10034;29;;;10024.0;0.0
3;5300;VEV_5300;56;26;;;;;59;26;;;;;57.5;-29.935546875
3;5400;VEV_4500;785;11;783;14;;;802;11;804;14;;;793.5;-1782.375
3;5400;VEV_5500;6;25;;;;;7;25;;;;;6.5;-71.7921142578125
3;5400;VEV_5400;19;25;;;;;21;25;;;;;20.0;-47.6298828125
3;5400;VEV_5300;56;25;;;;;58;10;59;15;;;57.0;76.828125
3;5400;VEV_5200;116;25;;;;;120;25;;;;;118.0;119.97265625
3;5400;VEV_4000;1283;14;1280;30;;;1305;14;1307;30;;;1294.0;-2264.375
3;5400;VEV_5100;197;25;;;;;202;11;203;14;;;199.5;54.90625
